Id,Vuosi,Kuukausi,Neljannes,PainoKk,PainoQ,VkonPv,RajaPiste,Hsatama,AsMaa,Alue,RajaAsDist,Kansal,Sukup,Ikaryhma,KestoPv,KestoYo,PkYot,Mk1Yot,Mk2Yot,Mk3Yot,MatKestoFlag,Kulkuvaline,KulkuvalineFlag,MatTyyp,MatTyypFlag,MatTark,OpKesto,MuutMaat,PkKunta,PkMaakunta,PkSuuralue,PkRyhma,Mk1Kunta,Mk1Maakunta,Mk1Suuralue,Mk1Ryhma,Mk2Kunta,Mk2Maakunta,Mk2Suuralue,Mk2Ryhma,Mk3Kunta,Mk3Maakunta,Mk3Suuralue,Mk3Ryhma,Majoitus,Pake,PakeA,PakePL,PakeMPS,PakePMM,SegLuonto,SegUrhei,SegHyvin,SegKult,SegKaupu,SegTapah,SegOstos,SegKierto,SegEiMit,Yli50kmSuom,Yli50Auto,Yli50Juna,Yli50Lento,Yli50Linja,Yli50Laiva,Yli50Taksi,EnsiVaraus,EnsiVarausKk,Seura,SeuraAlle7v,Seura8_15v,PalaaKesa,PalaaTalvi,EURYht,EURMaj,EURRav,EURPolt,EURLiik,EURKult,EURMuu,EURYhtPv,EURMajYo,EURRavPv,EURPoltPv,EURLiikPv,EURKultPv,EURMuuPv,EURMajYoFlag,EURRavPvFlag,EURPoltPvFlag,EURLiikPvFlag,EURKultPvFlag,EURMuuPvFlag,RahaEM,RahaKat,RahaKortti,CO2Matka,CO2Liik,CO2Viip,CO2Yht,PainoKkEURMaj,PainoKkEURRav,PainoKkEURPolt,PainoKkEURLiik,PainoKkEURKult,PainoKkEURMuu,PainoKkEURYht,PainoKkCO2,PainoKkYo,PainoKkPv,PainoQEURMaj,PainoQEURRav,PainoQEURPolt,PainoQEURLiik,PainoQEURKult,PainoQEURMuu,PainoQEURYht,PainoQCO2,PainoQYo,PainoQPv
20240819998,2024,8,3,367.95269722,692.42761847,2,1,,IT,99,2067.2692567,IT,2,3,15,14,8,3,2,1,,2,,1,,1,,1,091,01,1,1,153,09,3,1,698,19,4,1,167,12,3,1,3,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,202406,2,3,0,2,5,4,664.75,38,125,25,176.75,25,275,44.316666667,2.7142857143,8.3333333333,1.6666666667,11.783333333,1.6666666667,18.333333333,i,,,,,,38,62.675,564.075,397.29490159,91.771280934,130,619.06618253,13982.202494,45994.087153,9198.8174305,65035.639234,9198.8174305,101186.99174,244596.55548,227.78707162,5151.3377611,5519.2904583,26312.249502,86553.452309,17310.690462,122386.58156,17310.690462,190417.59508,460291.25938,428.65852244,9693.9866586,10386.414277
20240820005,2024,8,3,860.80059176,505.2245344,2,1,,PL,,932.74923964,,2,3,34,33,33,,,,,2,,1,,2,,2,049,01,1,1,,,,,,,,,,,,,4,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,458.74854044,,43.920537073,,37.837358995,22.200802942,354.78984143,13.492604131,,1.2917805021,,1.1128634999,0.6529647924,10.434995336,,i,,i,i,i,0,321.12397831,137.62456213,351.23698385,4.3109089244,369,724.54789278,,37806.824303,,32570.421014,19110.46431,305403.30545,394891.01508,623.69125486,28406.419528,29267.22012,,22189.732893,,19116.362081,11216.39033,179248.53245,231771.01775,366.05937178,16672.409635,17177.63417
20240820006,2024,8,3,1148.7280259,1098.5940346,2,1,,FR,87,1922.6285083,FR,1,1,8,7,7,,,,,2,,1,,2,,2,049,01,1,1,,,,,,,,,,,,,4,,,,,,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,202406,2,3,,,5,5,159.13683807,,60,25.456010656,21.910924973,31.769902438,20,19.892104758,,7.5,3.182001332,2.7388656216,3.9712378047,2.5,,,i,i,i,,0,31.827367613,127.30947045,586.46575783,1.7028396563,68,656.16859748,,68923.681551,29242.032867,25169.693589,36494.977309,22974.560517,182804.94583,753.75925761,8041.096181,9189.8242069,,65915.642076,27965.821451,24071.211468,34902.225298,21971.880692,174826.78099,720.86290689,7690.1582422,8788.7522768
20240820018,2024,8,3,852.07372436,718.99097542,2,1,,CA,,6281.3450054,CA,1,1,5,4,4,,,,,2,,1,,1,,1,091,01,1,1,,,,,,,,,,,,,1,2,,,,,0,0,1,0,1,1,0,0,0,2,,,,,,,202407,1,1,,,5,3,855.71827746,436.55767845,169.99356279,,53.453902328,46.870972793,148.8421611,171.14365549,109.13941961,33.998712557,,10.690780466,9.3741945587,29.768432221,i,i,,i,i,i,0,0,855.71827746,74.367510729,2.5834562335,86,162.95096696,371979.32697,144847.04816,,45546.665638,39937.524352,126824.49455,729135.05968,138.84623731,3408.2948974,4260.3686218,313881.03106,122223.83752,,38432.873375,33699.806448,107016.1706,615253.719,117.16027468,2875.9639017,3594.9548771
20240820019,2024,8,3,1004.7883549,1000.4128172,2,1,,DE,52,1632.2993147,DE,2,2,23,22,16,2,1,3,,2,,1,,1,,2,091,01,1,1,837,06,3,1,148,19,4,3,853,02,2,1,1,2,,,,,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,202402,6,2,,,5,2,1500,300,250,50,400,50,450,65.217391304,13.636363636,10.869565217,2.1739130435,17.391304348,2.1739130435,19.565217391,,,,,,,400,110,990,602.44487651,293.58816585,292,1188.0330424,301436.50646,251197.08872,50239.417743,401915.34195,50239.417743,452154.75969,1507182.5323,1193.7217662,22105.343807,23110.132162,300123.84515,250103.20429,50020.640858,400165.12686,50020.640858,450185.76772,1500619.2257,1188.5234828,22009.081977,23009.494795
20240820023,2024,8,3,507.01734104,629.21445783,2,6,1,DE,65,1258.8424366,DE,1,3,2,1,1,,,,,1,,1,,1,,1,091,01,1,1,,,,,,,,,,,,,1,2,,,,,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,202401,7,2,,,5,2,668.74838912,250,150,75,125,18.748389117,50,334.37419456,250,75,37.5,62.5,9.3741945587,25,,,,,i,,100,0,568.74838912,140.37272393,0.8440040139,19,160.21672794,126754.33526,76052.601156,38026.300578,63377.16763,9505.7583991,25350.867052,339067.03008,81.232659392,507.01734104,1014.0346821,157303.61446,94382.168675,47191.084337,78651.807229,11796.757494,31460.722892,420786.15508,100.81068161,629.21445783,1258.4289157
20240820024,2024,8,3,507.01734104,629.21445783,2,6,1,DK,,885.4784962,FI,2,3,16,15,15,,,,,1,,2,,9,,1,091,01,1,1,,,,,,,,,,,,,4,,,,,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,202405,3,3,0,0,5,4,200,0,30,60,10,0,100,12.5,0,1.875,3.75,0.625,0,6.25,,,,,,,0,0,200,74.743945086,1.4132973484,138.85714286,215.01438529,0,15210.520231,30421.040462,5070.1734104,0,50701.734104,101403.46821,109.01602192,7605.2601156,8112.2774566,0,18876.433735,37752.86747,6292.1445783,0,62921.445783,125842.89157,135.29015987,9438.2168675,10067.431325
20240820025,2024,8,3,507.01734104,629.21445783,2,6,1,SE,84,397.2992275,CN,1,3,5,4,4,,,,,1,,1,,1,,2,,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,202408,0,2,,,3,1,822.22294771,410.80092225,145.0298324,34.818627265,42.194186361,40.537218334,148.8421611,164.44458954,102.70023056,29.00596648,6.9637254529,8.4388372722,8.1074436669,29.768432221,i,i,i,i,i,i,0,,,89.656811355,20.0292,58,167.68601135,208283.1913,73532.639994,17653.647814,21393.184176,20553.072653,75465.556757,416881.29269,85.019715607,2028.0693642,2535.0867052,258481.87957,91254.867362,21908.383677,26549.192095,25506.603856,93653.639701,517354.56626,105.51046272,2516.8578313,3146.0722892
20240820028,2024,8,3,507.01734104,629.21445783,2,6,1,SE,84,397.2992275,FI,2,4,92,91,87,2,2,,,1,,1,,1,,1,398,07,3,1,837,06,3,1,560,07,3,2,,,,,5,,,,,,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,202405,0,2,,,5,5,935,0,50,20,35,80,750,10.163043478,0,0.5434782609,0.2173913043,0.3804347826,0.8695652174,8.152173913,,,,,,,0,187,748,44.828405677,24.610533709,1007,1076.4389394,0,25350.867052,10140.346821,17745.606936,40561.387283,380263.00578,474061.21387,545.77320884,46138.578035,46645.595376,0,31460.722892,12584.289157,22022.506024,50337.156627,471910.84337,588315.51807,677.31094363,57258.515663,57887.73012
20240820030,2024,8,3,507.01734104,629.21445783,2,6,1,AT,,1441.2355192,AT,1,2,9,8,7,1,,,,1,,1,,1,,1,740,10,3,1,091,01,1,1,,,,,,,,,4,,,,,,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,202407,1,3,0,0,5,3,346,100,100,0,40,26,80,38.444444444,12.5,11.111111111,0,4.4444444444,2.8888888889,8.8888888889,,,,,,,0,0,346,115.92180379,27.420413857,76.857142857,220.1993605,50701.734104,50701.734104,0,20280.693642,13182.450867,40561.387283,175428,111.64489426,4056.1387283,4563.1560694,62921.445783,62921.445783,0,25168.578313,16359.575904,50337.156627,217708.20241,138.55262123,5033.7156627,5662.9301205
20240820031,2024,8,3,507.01734104,629.21445783,2,6,1,SE,83,408.18361201,SE,2,3,7,6,6,,,,,1,,1,,1,,2,598,15,2,1,,,,,,,,,,,,,5,,,,,,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,202407,1,2,,,5,3,145,0,30,40,0,0,75,20.714285714,0,4.2857142857,5.7142857143,0,0,10.714285714,,,,,,,0,14.5,130.5,102.22549169,81.639117637,72,255.86460932,0,15210.520231,20280.693642,0,0,38026.300578,73517.514451,129.72779389,3042.1040462,3549.1213873,0,18876.433735,25168.578313,0,0,47191.084337,91236.096386,160.99371143,3775.286747,4404.5012048
20240820033,2024,8,3,596.63023952,704.04174015,3,4,1,EE,,82.281751739,EE,1,3,3,2,2,,,,,1,,2,,7,,2,091,01,1,1,,,,,,,,,,,,,6,,,,,,0,0,0,0,0,0,0,0,1,2,,,,,,,202408,0,1,,,5,5,156.55792834,,58.571057208,25.195554446,39.171525022,8.6197916667,25,52.185976114,,19.523685736,8.3985181485,13.057175007,2.8732638889,8.3333333333,,i,i,i,i,,0,0,156.55792834,26.343357668,2.968319013,38,67.311676681,,34945.263891,15032.429684,23370.916356,5142.8283667,14915.755988,93407.194286,40.160181781,1193.260479,1789.8907186,,41236.469039,17738.721996,27578.388641,6068.6931248,17601.043504,110223.3163,47.390229983,1408.0834803,2112.1252205
20240820035,2024,8,3,596.63023952,704.04174015,3,4,1,EE,,82.281751739,EE,1,3,20,19,14,5,,,,1,,2,,9,,2,286,08,2,1,091,01,1,1,,,,,,,,,6,,,,,,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,202408,0,3,0,0,5,2,607.17942504,,133.33333333,100,194.860048,45.652710375,133.33333333,30.358971252,,6.6666666667,5,9.7430024,2.2826355188,6.6666666667,,,,i,i,,0,0,607.17942504,20.620729097,15.137989221,174.28571429,210.0444326,,79550.698603,59663.023952,116259.39711,27237.787526,79550.698603,362261.60579,125.31886013,11335.974551,11932.60479,,93872.23202,70404.174015,137189.60728,32141.413655,93872.23202,427479.65899,147.88004784,13376.793063,14080.834803
20240820038,2024,8,3,596.63023952,704.04174015,3,4,1,IT,107,2043.2712153,EE,1,3,1,0,0,,,,,1,,2,,5,,2,091,01,1,1,,,,,,,,,,,,,8,,,,,,0,0,0,0,0,0,0,0,1,2,,,,,,,202408,0,1,,,5,5,94.561670847,,31.443872607,6.3566109959,11.03737128,20.564285714,25.159530249,94.561670847,,31.443872607,6.3566109959,11.03737128,20.564285714,25.159530249,,i,i,i,i,i,0,,,807.66643247,2.968319013,6,816.63475149,,18760.365245,3792.546341,6585.2294707,12269.274711,15010.936559,56418.352327,487.22898738,0,596.63023952,,22137.798788,4475.319467,7770.770083,14478.115499,17713.359458,66575.363295,574.94495151,0,704.04174015
20240820043,2024,8,3,596.63023952,704.04174015,3,4,1,EE,,82.281751739,,1,3,2,1,1,,,,,1,,2,,9,,2,694,05,3,1,,,,,,,,,,,,,1,2,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,351.88477196,128.90898809,30,18.924508032,19.4860048,4.5652710375,150,175.94238598,128.90898809,15,9.4622540158,9.7430024,2.2826355188,75,i,,i,i,i,,0,,,22.337517668,12.289651518,19,53.627169186,76911.000438,17898.907186,11290.93376,11625.939711,2723.7787526,89494.535928,209945.09578,31.995590796,596.63023952,1193.260479,90757.308294,21121.252205,13323.643566,13718.960728,3214.1413655,105606.26102,247741.56718,37.755765513,704.04174015,1408.0834803
20240820044,2024,8,3,596.63023952,704.04174015,3,4,1,EE,,82.281751739,,1,3,6,5,5,,,,,1,,1,,2,,2,257,01,2,1,,,,,,,,,,,,,4,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,251.22755017,,81.298248348,19.092007992,16.43319373,23.827426828,110.57667328,41.871258362,,13.549708058,3.182001332,2.7388656216,3.9712378047,18.429445546,,i,i,i,i,i,0,,,22.337517668,5.4206993446,61,88.758217013,,48504.993385,11390.869301,9804.5403111,14216.163376,65973.387062,149889.95343,52.955836276,2983.1511976,3579.7814371,,57237.360239,13441.57053,11569.65431,16775.503048,77850.593473,176874.6816,62.489489559,3520.2087008,4224.2504409
20240820050,2024,8,3,596.63023952,704.04174015,3,4,1,EE,,82.281751739,EE,1,2,16,15,5,5,5,,,1,,2,,7,,2,091,01,1,1,091,01,1,1,091,01,1,1,091,01,1,1,6,,,,,,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,202409,0,1,,,2,4,95,0,0,50,10,0,35,5.9375,0,0,3.125,0.625,0,2.1875,,,,,,,0,47.5,47.5,26.343357668,2.968319013,246,275.31167668,0,0,29831.511976,5966.3023952,0,20882.058383,56679.872754,164.2592716,8949.4535928,9546.0838323,0,0,35202.087008,7040.4174015,0,24641.460905,66883.965315,193.83091194,10560.626102,11264.667842
20240820051,2024,8,3,596.63023952,704.04174015,3,4,1,EE,,82.281751739,EE,1,2,11,10,10,,,,,1,,2,,7,,2,638,01,2,1,,,,,,,,,,,,,6,,,,,,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,202408,0,3,,,1,1,682.37907059,,214.76054309,92.383699634,143.62892508,31.605902778,200,62.034460962,,19.523685736,8.3985181485,13.057175007,2.8732638889,18.181818182,,i,i,i,i,,0,682.37907059,0,20.620729097,5.3254750652,94.571428571,120.51763273,,128132.63427,55118.90884,85693.359973,18857.037345,119326.0479,407127.98833,71.904464084,5966.3023952,6562.9326347,,151200.38648,65041.980652,101120.75835,22251.874791,140808.34803,480423.3483,84.849443869,7040.4174015,7744.4591417
20240820052,2024,8,3,596.63023952,704.04174015,3,4,1,EE,,82.281751739,,2,3,4,3,3,,,,,1,,1,,4,,2,111,07,3,1,,,,,,,,,,,,,1,2,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,3,,2,,,304.09644133,150,66.666666667,20,1.6666666667,32.429774668,33.333333333,76.024110334,50,16.666666667,5,0.4166666667,8.1074436669,8.3333333333,,,,,i,,0,,,20.620729097,15.740273823,36,72.36100292,89494.535928,39775.349301,11932.60479,994.38373253,19348.584228,19887.674651,181433.13263,43.172762504,1789.8907186,2386.5209581,105606.26102,46936.11601,14080.834803,1173.4029003,22831.91499,23468.058005,214096.58773,50.945166415,2112.1252205,2816.1669606
20240820057,2024,8,3,1290.2919469,726.90907747,4,1,,FR,90,2307.1028299,,1,4,106,105,105,,,,,2,,1,,2,,2,091,01,1,1,,,,,,,,,,,,,5,,,,,,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,202402,3,2,,,5,1,2600,0,100,100,0,400,2000,24.528301887,0,0.9433962264,0.9433962264,0,3.7735849057,18.867924528,,,,,,,0,0,2600,142.17949251,2.2110792736,1161,1305.3905718,0,129029.19469,129029.19469,0,516116.77874,2580583.8937,3354759.0618,1684.3349423,135480.65442,136770.94637,0,72690.907747,72690.907747,0,290763.63099,1453818.1549,1889963.6014,948.90025627,76325.453134,77052.362212
20240820065,2024,8,3,596.63023952,704.04174015,4,6,1,LT,,610.85378237,LT,1,2,4,3,3,,,,,1,,1,,2,,1,091,01,1,1,,,,,,,,,,,,,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,202408,0,3,0,0,5,5,237,140.57538382,20,15,0,0,61.424616179,59.25,46.858461274,5,3.75,0,0,15.356154045,i,,,,,i,140.57538382,96.424616179,0,39.53472271,0.8480911466,36,76.382813857,83871.52492,11932.60479,8949.4535928,0,0,36647.783464,141401.36677,45.572296527,1789.8907186,2386.5209581,98970.937848,14080.834803,10560.626102,0,0,43245.493663,166857.89242,53.776689185,2112.1252205,2816.1669606
20240820066,2024,8,3,645.9539208,683.21492689,4,1,,DE,57,1177.5607333,DE,1,2,3,2,2,,,,,2,,2,,5,,2,091,01,1,1,,,,,,,,,,,,,1,2,,,,,0,0,0,0,0,0,0,0,1,2,,,,,,,202407,1,1,,,3,2,851.171875,500,200,,100,1.171875,50,283.72395833,250,66.666666667,,33.333333333,0.390625,16.666666667,,,,,i,,0,85.1171875,766.0546875,439.28983183,2.5834562335,46,487.87328806,322976.9604,129190.78416,,64595.39208,756.97725093,32297.69604,549817.80993,315.14366328,1291.9078416,1937.8617624,341607.46344,136642.98538,,68321.492689,800.64249245,34160.746344,581533.33035,333.32231284,1366.4298538,2049.6447807
20240820067,2024,8,3,596.63023952,704.04174015,4,6,1,LV,,361.96139518,LV,1,2,92,91,91,,,,,1,,2,,7,,2,049,01,1,1,,,,,,,,,,,,,1,2,,,,,0,0,0,0,0,0,1,0,0,2,,,,,,,202405,0,4,,,5,5,2573.5867805,950,180,500,157.88556718,135.70121329,650,27.973769353,10.43956044,1.9565217391,5.4347826087,1.7161474693,1.475013188,7.0652173913,,,,i,i,,450,0,2123.5867805,55.806514349,2.272110762,976.66666667,1034.7452918,566798.72754,107393.44311,298315.11976,94199.303761,80963.447391,387809.65569,1535479.6973,617.36033128,54293.351796,54889.982036,668839.65315,126727.51323,352020.87008,111158.02946,95539.318348,457627.1311,1811912.5154,728.50387584,64067.798354,64771.840094
20240820076,2024,8,3,596.63023952,704.04174015,4,6,1,EE,,82.281751739,EE,2,2,5,4,4,,,,,1,,1,,1,,2,285,08,2,1,,,,,,,,,,,,,7,2,,,,,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,202408,0,3,3,2,3,3,162.5,50,25,0,0,50,37.5,32.5,12.5,5,0,0,10,7.5,,,,,,,0,146.25,16.25,20.620729097,13.295805009,41.428571429,75.345105534,29831.511976,14915.755988,0,0,29831.511976,22373.633982,96952.413922,44.953168362,2386.5209581,2983.1511976,35202.087008,17601.043504,0,0,35202.087008,26401.565256,114406.78277,53.046099212,2816.1669606,3520.2087008
20240820077,2024,8,3,513.17282052,528.90592484,4,1,,SE,81,799.60803694,SE,1,4,4,3,3,,,,,2,,2,,5,,2,091,01,1,1,,,,,,,,,,,,,1,2,,,,,0,0,1,0,1,0,0,0,0,2,,,,,,,202406,2,1,,,5,1,1050,750,300,0,0,0,0,262.5,250,75,0,0,0,0,,,,,,,750,300,0,299.72711622,2.5834562335,66,368.31057246,384879.61539,153951.84616,0,0,0,0,538831.46155,189.00697529,1539.5184616,2052.6912821,396679.44363,158671.77745,0,0,0,0,555351.22108,194.80164395,1586.7177745,2115.6236994
20240820078,2024,8,3,596.63023952,704.04174015,4,6,1,EE,,82.281751739,EE,1,2,5,4,4,,,,,1,,2,,7,,1,091,01,1,1,,,,,,,,,,,,,1,2,,,,,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,202404,4,1,,,5,5,20,0,0,0,0,0,20,4,0,0,0,0,0,4,,,,,,,0,0,20,13.171678834,2.968319013,86,102.13999785,0,0,0,0,0,11932.60479,11932.60479,60.93981138,2386.5209581,2983.1511976,0,0,0,0,0,14080.834803,14080.834803,71.910821824,2816.1669606,3520.2087008
20240820079,2024,8,3,505.97703927,754.87715455,4,1,,ES,117,2619.373114,ES,1,2,8,7,5,2,,,,2,,1,,1,,2,091,01,1,1,853,02,2,1,,,,,,,,,4,,,,,,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,202406,2,1,,,5,2,361.98970046,0,271.98970046,0,90,0,0,45.248712557,0,33.998712557,0,11.25,0,0,,i,,,,,0,180.99485023,180.99485023,976.70218507,40.796647533,118,1135.4988326,0,137620.54335,0,45537.933534,0,0,183158.47688,574.53633742,3541.8392749,4047.8163142,0,205318.81115,0,67938.943909,0,0,273257.75506,857.16212775,5284.1400818,6039.0172364
20240820080,2024,8,3,596.63023952,704.04174015,4,6,1,EE,,82.281751739,EE,2,2,4,3,3,,,,,1,,1,,2,,2,075,08,2,1,,,,,,,,,,,,,3,2,,,,,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,202408,0,3,0,2,4,4,209.80180786,20,55.761782292,27.854901812,33.755349089,32.429774668,40,52.450451965,6.6666666667,13.940445573,6.9637254529,8.4388372722,8.1074436669,10,,i,i,i,i,,0,0,209.80180786,20.620729097,15.792326494,32.571428571,68.984484163,11932.60479,33269.165525,16619.07674,20139.462012,19348.584228,23865.209581,125174.10288,41.158229309,1789.8907186,2386.5209581,14080.834803,39258.622239,19611.013543,23765.174712,22831.91499,28161.669606,147709.22989,48.567956273,2112.1252205,2816.1669606
20240820083,2024,8,3,596.63023952,704.04174015,4,6,1,LV,,361.96139518,LV,1,3,4,3,3,,,,,1,,1,,1,,2,091,01,1,1,,,,,,,,,,,,,1,2,,,,,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,202408,0,3,,,1,1,692.32307695,327.41825884,135.99485023,29.576338902,42.763121862,37.496778235,119.07372888,173.08076924,109.13941961,33.998712557,7.3940847254,10.690780466,9.3741945587,29.768432221,i,i,i,i,i,i,0,,,50.452966252,1.5685951582,36,88.02156141,195347.63419,81138.640066,17646.138163,25513.771639,22371.711779,71042.987384,413060.88323,52.516325267,1789.8907186,2386.5209581,230516.12071,95746.051007,20822.977108,30107.02273,26399.296999,83832.875289,487424.34384,61.970853266,2112.1252205,2816.1669606
20240820084,2024,8,3,596.63023952,704.04174015,4,6,1,EE,,82.281751739,EE,1,3,15,14,14,,,,,1,,2,,7,,2,611,01,2,3,,,,,,,,,,,,,5,,,,,,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,202201,31,1,,,5,4,1203.3629028,300,292.85528604,125.97777223,195.85762511,43.098958333,245.57326109,80.22419352,21.428571429,19.523685736,8.3985181485,13.057175007,2.8732638889,16.371550739,,i,i,i,i,i,0,1083.0266125,120.33629028,26.343357668,16.78034821,230,273.12370588,178989.07186,174726.31945,75162.148419,116854.58178,25714.141834,146516.43358,717962.69693,162.95386206,8352.8233533,8949.4535928,211212.52205,206182.3452,88693.60998,137891.9432,30343.465624,172893.82607,847217.71212,192.29048916,9856.5843621,10560.626102
20240820087,2024,8,3,687.4811531,719.05740504,4,1,,FR,89,1741.6183313,FR,2,3,4,3,3,,,,,2,,1,,4,,2,791,17,2,3,,,,,,,,,,,,,5,,,,,,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,202404,4,1,,,,1,380,230,150,0,0,0,0,95,76.666666667,37.5,0,0,0,0,,,,,,,0,0,380,779.9345685,180.28059908,54,1014.2151676,158120.66521,103122.17296,0,0,0,0,261242.83818,697.25381289,2062.4434593,2749.9246124,165383.20316,107858.61076,0,0,0,0,273241.81391,729.27892655,2157.1722151,2876.2296201
20240820089,2024,8,3,1148.7280259,1098.5940346,4,1,,DE,53,1605.7733258,DE,2,3,10,9,9,,,,,2,,1,,2,,2,091,01,1,1,,,,,,,,,,,,,4,,,,,,1,0,1,1,0,0,0,0,0,2,,,,,,,202405,3,1,,,3,1,375,,100,,45,80,150,37.5,,10,,4.5,8,15,,,,,,,0,375,0,597.9667646,2.5834562335,150,750.55022083,,114872.80259,,51692.761164,91898.242069,172309.20388,430773.0097,862.17807348,10338.552233,11487.280259,,109859.40346,,49436.731557,87887.522768,164789.10519,411972.76298,824.54999527,9887.3463114,10985.940346
20240820090,2024,8,3,1148.7280259,1098.5940346,4,1,,FR,90,2307.1028299,FR,2,3,9,8,8,,,,,2,,1,,1,,2,091,01,1,1,,,,,,,,,,,,,3,2,,,,,1,0,0,1,1,0,0,0,0,2,,,,,,,202406,2,3,,,5,4,1234.962912,480.47383373,305.98841301,,96.217024191,84.367751028,267.91588999,137.21810133,60.059229217,33.998712557,,10.690780466,9.3741945587,29.768432221,i,i,,i,i,i,0,987.97032956,246.99258239,586.46575783,2.5834562335,76.857142857,665.90635692,551933.7585,351497.46562,,110527.19225,96915.600085,307762.4914,1418636.5079,764.94529479,9189.8242069,10338.552233,527845.68752,336157.0452,,105703.4488,92685.907992,294330.79851,1356722.888,731.56075131,8788.7522768,9887.3463114
20240820093,2024,8,3,652.9477152,779.73689228,4,1,,US,164,6627.5647797,US,2,2,2,1,1,,,,,2,,1,,1,,1,091,01,1,1,,,,,,,,,,,,,1,2,,,,,0,0,1,1,1,0,0,0,0,2,,,,,,,202406,2,1,,,5,5,1400,500,500,0,100,100,200,700,500,250,0,50,50,100,,,,,,,500,0,900,344.53880727,2.5834562335,26,373.12226351,326473.8576,326473.8576,0,65294.77152,65294.77152,130589.54304,914126.80128,243.62932945,652.9477152,1305.8954304,389868.44614,389868.44614,0,77973.689228,77973.689228,155947.37846,1091631.6492,290.93719419,779.73689228,1559.4737846
20240820096,2024,8,3,1004.7883549,1000.4128172,4,1,,CH,130,1790.3175065,CH,1,3,8,7,6,1,,,,2,,1,,1,,2,729,13,3,3,091,01,1,1,,,,,,,,,1,2,,,,,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,202408,0,1,,,4,3,1000,100,100,300,300,100,100,125,14.285714286,12.5,37.5,37.5,12.5,12.5,,,,,,,0,500,500,573.10098291,110.83327125,146,829.93425415,100478.83549,100478.83549,301436.50646,301436.50646,100478.83549,100478.83549,1004788.3549,833.90827388,7033.518484,8038.3068389,100041.28172,100041.28172,300123.84515,300123.84515,100041.28172,100041.28172,1000412.8172,830.27686525,7002.8897201,8003.3025372
20240820097,2024,8,3,633.18284365,808.76829596,4,1,,QA,,4392.0757688,US,2,2,9,8,6,1,1,,,2,,1,,1,,1,698,19,4,1,678,17,2,1,091,01,1,1,,,,,2,2,,,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,202408,0,1,,,1,1,1109.73181,416.63574401,188.10160769,62.673529076,89.62443963,84.780599632,267.91588999,123.30353445,52.079468001,20.900178633,6.9637254529,9.95827107,9.4200666258,29.768432221,i,i,i,i,i,i,0,0,1109.73181,456.13650729,381.08057393,134,971.21708122,263806.60516,119102.71085,39683.803362,56748.657545,53681.621161,169639.74508,702663.14316,614.95799329,5065.4627492,5698.6455928,336961.78072,152130.61672,50688.363313,72485.405316,68567.861095,216681.87781,897515.90497,785.48958379,6470.1463677,7278.9146637
20240820098,2024,8,3,1004.7883549,1000.4128172,4,1,,FR,90,2307.1028299,FR,1,3,16,15,7,6,2,,,2,,1,,1,,2,091,01,1,1,698,19,4,1,740,10,3,1,,,,,1,2,,,,,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,202404,4,2,,,5,5,3096.7105666,1637.0912942,543.97940091,118.30535561,171.05248745,149.98711294,476.29491553,193.54441041,109.13941961,33.998712557,7.3940847254,10.690780466,9.3741945587,29.768432221,i,i,i,i,i,i,0,619.34211333,2477.3684533,573.10098291,101.11649506,201,875.21747797,1644930.2682,546584.16732,118871.84363,171871.54746,150705.30446,478575.5846,3111538.7157,879.40832984,15071.825323,16076.613678,1637767.1136,544203.96494,118354.19409,171123.10085,150049.03019,476491.53824,3097988.9419,875.57878276,15006.192257,16006.605074
